story_id,image_data,name_data
1542,https://static2.tinkoff.ru/portfolio/stories/images/1542/budapest-food1.jpg,Еда в Будапеште
1561,https://static2.tinkoff.ru/portfolio/stories/images/1561/chd_cookie_gross.png,Рассчитать зарплату гросс
1321,https://static2.tinkoff.ru/portfolio/stories/images/security_abroad_1.jpg,Безопасность за границей
1322,https://static2.tinkoff.ru/portfolio/stories/images/economy_travel_1.jpg,Сэкономить в отпуске
1438,https://static2.tinkoff.ru/portfolio/stories/images/credit_card_cash_1.jpg,Обналичили кредитку
1363,https://static2.tinkoff.ru/portfolio/stories/images/barc_1.jpg,Самое важное о Барселоне
1385,https://static2.tinkoff.ru/portfolio/stories/images/ivi-movie_01.jpg,Кто вы из кино
1447,https://static2.tinkoff.ru/portfolio/stories/images/borzov_zahod.jpg,"Signal, Дельфин, Антоха MC"
1474,https://static2.tinkoff.ru/portfolio/stories/images/lisi-v-restorane_zahod.jpg,Сезон лисичек
1487,https://static2.tinkoff.ru/portfolio/stories/images/1487/1.jpg,Что делать на Faces & Laces
1488,https://static2.tinkoff.ru/portfolio/stories/images/cookie_eskrou.png,Что такое эскроу
1512,https://static2.tinkoff.ru/portfolio/stories/images/1512a/note-zahod.jpg,Ноутбуки для школьников
1448,https://static2.tinkoff.ru/portfolio/stories/images/borzov_zahod_01.jpg,"Signal, Дельфин, Антоха MC"
1543,https://static2.tinkoff.ru/portfolio/stories/images/1543/buda-bar1.jpg,Бары Будапешта
1364,https://static2.tinkoff.ru/portfolio/stories/images/baraholka-3_17-07_1.jpg,Торг с покупателем
1531,https://static2.tinkoff.ru/portfolio/stories/images/1531/phone_fraudsters_1.jpg,Телефонные мошенники 
1562,https://static2.tinkoff.ru/portfolio/stories/images/1562/zahod-teatr-chudes.jpg,Театральные премьеры осени
1380,https://static2.tinkoff.ru/portfolio/stories/images/leakage_personal_info_1.jpg,Утечка личных данных
1439,https://static2.tinkoff.ru/portfolio/stories/images/1439/1.png,Что такое полис ДМС
1325,https://static2.tinkoff.ru/portfolio/stories/images/muzgid230718_1.jpg,Концерты и фестивали недели
1399,https://static2.tinkoff.ru/portfolio/stories/images/vkuswill0708-1.jpg,Необычные продукты Вкусвилл
1411,https://static2.tinkoff.ru/portfolio/stories/images/spb-kofe1.jpg,Где пить кофе
1544,https://static2.tinkoff.ru/portfolio/stories/images/1544/velo1.jpg,Бизнес: студия велоспорта
1440,https://static2.tinkoff.ru/portfolio/stories/images/chd_blokirovka-otpusk_pechenka.png,Блокировка карты
1449,https://static2.tinkoff.ru/portfolio/stories/images/borzov_zahod_02.jpg,"Signal, Дельфин, Антоха MC"
1476,https://static2.tinkoff.ru/portfolio/stories/images/lisi-v-restorane_zahod_02.jpg,Сезон лисичек
1520,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_2208.jpg,Цифра дня
1420,https://static2.tinkoff.ru/portfolio/stories/images/tinkoff_mortgage_1.jpg,Думаете об ипотеке?
1441,https://static2.tinkoff.ru/portfolio/stories/images/chd_nalog-kv_pechenka.png,Налог с продажи квартиры
1514,https://static2.tinkoff.ru/portfolio/stories/images/1514/platinum_1.jpg,Карта для любимых клиентов
1450,https://static2.tinkoff.ru/portfolio/stories/images/1450/1.jpg,Успеть до конца лета
234,https://static2.tinkoff.ru/portfolio/stories/images/254_cover.jpg,Как заработать больше
1477,https://static2.tinkoff.ru/portfolio/stories/images/kino160818-1.jpg,Что смотреть в кино
1546,https://static2.tinkoff.ru/portfolio/stories/images/Text_quest_01.jpg,Эпичный квест
1570,https://static2.tinkoff.ru/portfolio/stories/images/1570/zahod_kino300818.jpg,Что смотреть в кино
311,https://static2.tinkoff.ru/portfolio/stories/images/kak_nauchit_kopit_11.png,Как научить ребенка копить
329,https://static2.tinkoff.ru/portfolio/stories/images/strana_poesdki_1.jpg,Операции за границей
1515,https://static2.tinkoff.ru/portfolio/stories/images/chd_cookie_certificate.png,Подарочная карта
1534,https://static2.tinkoff.ru/portfolio/stories/images/1534/chd_cookie_poruchitel.png,Просят стать поручителем
1535,https://static2.tinkoff.ru/portfolio/stories/images/1525/gadget1_01.jpg,Гаджеты для школы
328,https://static2.tinkoff.ru/portfolio/stories/images/strana_poesdki_1.jpg,Операции за границей
1479,https://static2.tinkoff.ru/portfolio/stories/images/kino160818-1_02.jpg,Что смотреть в кино
1489,https://static2.tinkoff.ru/portfolio/stories/images/koridori1708-5.jpg,Семь миров Высоцкого
1480,https://static2.tinkoff.ru/portfolio/stories/images/car-tech1708-1.jpg,Гаджеты для авто
1522,https://static2.tinkoff.ru/portfolio/stories/images/1521/wp1_01.jpg,Оборудовать рабочее место
1536,https://static2.tinkoff.ru/portfolio/stories/images/1536/ya2308-mus1.jpg,Женский вокал
1572,https://static2.tinkoff.ru/portfolio/stories/images/1572/nalog-11.jpg,Вернуть деньги за лечение
1458,https://static2.tinkoff.ru/portfolio/stories/images/veter1508-1.jpg,Летний фестиваль
1537,https://static2.tinkoff.ru/portfolio/stories/images/aug-food1.jpg,5 сезонных продуктов
312,https://static2.tinkoff.ru/portfolio/stories/images/kak-perevesti-zp-na-tinkoff.jpg,Перевести зарплату на Tinkoff Black
1573,https://static2.tinkoff.ru/portfolio/stories/images/1573/1.jpg,Дачи писателей и художников
1222,https://static2.tinkoff.ru/portfolio/stories/images/rassrochka_26-06_1.jpg,Рассрочка в Тинькофф
1224,https://static2.tinkoff.ru/portfolio/stories/images/rassrochka_26-06_1.jpg,Рассрочка в Тинькофф
707,https://static2.tinkoff.ru/portfolio/stories/images/story_ipoteka_kakie_banki.png,Банки для ипотеки
1034,https://static2.tinkoff.ru/portfolio/stories/images/2doc_25-06.jpg,2 документа для ипотеки
1134,https://static2.tinkoff.ru/portfolio/stories/images/ipoteka-apartamenti_26-06_1.jpg,Ипотека на апартаменты
1371,https://static2.tinkoff.ru/portfolio/stories/images/prava_24-07_1.jpg,Получить права
379,https://static2.tinkoff.ru/portfolio/stories/images/nalogi_12.jpg,Налог с перевода
1490,https://static2.tinkoff.ru/portfolio/stories/images/koridori5_1.jpg,Семь миров Высоцкого
1053,https://static2.tinkoff.ru/portfolio/stories/images/fifa18_results_cookie.png,
723,https://static2.tinkoff.ru/portfolio/stories/images/karty-dlya-druzyashek.jpg,Продукты банка для друзей
492,https://static2.tinkoff.ru/portfolio/stories/images/fitness_sonya1.jpg,Бизнес: студия фитнеса
1456,https://static2.tinkoff.ru/portfolio/stories/images/multicurrency_card_1.jpg,Карта в 30 валютах
1466,https://static2.tinkoff.ru/portfolio/stories/images/multicurrency_card_1.jpg,Карта в 3 валютах
390,https://static2.tinkoff.ru/portfolio/stories/images/iszh_a_1.jpg,Инвестиции с защитой
126,https://static2.tinkoff.ru/portfolio/stories/images/spravka_cover.jpg,Справка из банка
154,https://static2.tinkoff.ru/portfolio/stories/icons/on_pincod.png,Блокировка карты
134,https://static2.tinkoff.ru/portfolio/stories/icons/komunalka_icon.png,Оплатить ЖКХ
264,https://static2.tinkoff.ru/portfolio/stories/images/220_cover.jpg,Кредит наличными
204,https://static2.tinkoff.ru/portfolio/stories/icons/skrit__icon.png,Скрытые карты
301,https://static2.tinkoff.ru/portfolio/stories/images/1-zvonok-tap1.png,Связь с банком
374,https://static2.tinkoff.ru/portfolio/stories/images/c2c_cover.jpg,Переводы без комиссии
225,https://static2.tinkoff.ru/portfolio/stories/images/naiti_bankomat_05-04_zahod.jpg,Как найти банкомат
1064,https://static2.tinkoff.ru/portfolio/stories/images/chd_luk_15-06_pechenka.png,Если упал в люк
1097,https://static2.tinkoff.ru/portfolio/stories/images/black-edition-credit_09-06_1.jpg,Повысьте статус карты
1178,https://static2.tinkoff.ru/portfolio/stories/images/chd_2mln_pechenka.png,Куда вложить 2 млн
314,https://static2.tinkoff.ru/portfolio/stories/images/vygoda_tinkoffblack_02.png,Выжать максимум из Tinkoff Black
577,https://static2.tinkoff.ru/portfolio/stories/images/ipoteka_20-03_1.jpg,Новинки Тинькофф Ипотеки
215,https://static2.tinkoff.ru/portfolio/stories/images/328_cover.jpg,Дать в долг государству
448,https://static2.tinkoff.ru/portfolio/stories/images/mcc_1.png,Что такое MCC
486,https://static2.tinkoff.ru/portfolio/stories/images/sd_skypelink_cookie.jpg,Проверьте себя
221,https://static2.tinkoff.ru/portfolio/stories/icons/chat.png,Помощь в чате
222,https://static2.tinkoff.ru/portfolio/stories/icons/chat.png,Помощь в чате
422,https://static2.tinkoff.ru/portfolio/stories/images/favorite_1.png,Избранные платежи
425,https://static2.tinkoff.ru/portfolio/stories/images/math_game_1.png,Настолки для детей
331,https://static2.tinkoff.ru/portfolio/stories/images/super_troyka.jpg,Что умеет «Тройка»
299,https://static2.tinkoff.ru/portfolio/stories/images/comix5.jpg,Бизнес: Магазин комиксов
706,https://static2.tinkoff.ru/portfolio/stories/images/sd_avito_23-04_1.jpg,Проверьте себя
516,https://static2.tinkoff.ru/portfolio/stories/images/life_stambul_1.jpg,Как у них: Стамбул
605,https://static2.tinkoff.ru/portfolio/stories/images/skritie_storiz_31-03.jpg,Что нового в Историях
799,https://static2.tinkoff.ru/portfolio/stories/images/799_cookie.png,Налог на проданную машину
845,https://static2.tinkoff.ru/portfolio/stories/images/1605zahod_gate.jpg,Российские дизайнеры по ценам Zara
836,https://static2.tinkoff.ru/portfolio/stories/images/kasko_st_15-05_zahod.jpg,Скидки на каско
426,https://static2.tinkoff.ru/portfolio/stories/images/01-nalogoviy-vychet.jpg,Вычет за квартиру
253,https://static2.tinkoff.ru/portfolio/stories/icons/strelka_icon_18-07_zahod.png,Пополнить «Стрелку»
575,https://static2.tinkoff.ru/portfolio/stories/images/ipoteka_20-03_1.jpg,Новинки Тинькофф Ипотеки
609,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_10041.jpg,Цифра дня
682,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_2004.jpg,Цифра дня
716,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_2504.jpg,Цифра дня
778,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_0405.jpg,Цифра дня
807,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1405.jpg,Цифра дня
849,https://static2.tinkoff.ru/portfolio/stories/images/creditka-zahod_15-05.jpg,Кредитка на 10% дешевле
857,https://static2.tinkoff.ru/portfolio/stories/images/creditka-zahod_15-05.jpg,Сделайте кредитку бесплатной
858,https://static2.tinkoff.ru/portfolio/stories/images/creditka-zahod_15-05.jpg,Кредитка на 10% дешевле
956,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_010618.jpg,Цифра дня
967,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_406.jpg,Цифра дня
968,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_0606.jpg,Цифра дня
993,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1006.jpg,Бесплатная парковка
1005,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_806.jpg,Цифра дня
1008,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1106.jpg,Цифра дня
1025,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1206.jpg,Цифра дня
1039,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1406.jpg,Цифра дня
1056,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1706.jpg,Цифра дня
1180,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_0407.jpg,Цифра дня
1181,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_0707.jpg,Цифра дня
1182,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1107.jpg,Цифра дня
1269,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1407-1.jpg,Цифра дня
1310,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_2407.jpg,Цифра дня
1403,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_1008.jpg,Цифра дня
1567,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_3008.jpg,Цифра дня
1390,https://static2.tinkoff.ru/portfolio/stories/images/tcifra_dnia_0608.jpg,Цифра дня
882,https://static2.tinkoff.ru/portfolio/stories/icons/mili_icon.png,Авиабилет за мили
1473,https://static2.tinkoff.ru/portfolio/stories/icons/compensation.png,Покупки за баллы
266,https://static2.tinkoff.ru/portfolio/stories/icons/komunalka_icon.png,Счета за коммуналку
764,https://static2.tinkoff.ru/portfolio/stories/icons/on_pincod.png,ПИН или подпись
224,https://static2.tinkoff.ru/portfolio/stories/images/naiti_bankomat_05-04_zahod.jpg,Как найти банкомат
